model_name,dataset,method,pool_factor,ndcg@10,mrr@10,map@100,recall@10,model_path,results_dir,results_json
fiqa-pool-hier-all,FiQA2018,hierarchical,1,0.5085446341260053,0.5697222222222222,0.44269547155769834,0.5897857142857142,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool1_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,FiQA2018,hierarchical,2,0.4952648584341118,0.5666904761904761,0.43010846113746337,0.5662857142857143,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool2_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,FiQA2018,hierarchical,3,0.5055433034507796,0.5728571428571427,0.442772186573265,0.5749841269841269,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool3_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,FiQA2018,hierarchical,4,0.4912847903966454,0.5568571428571428,0.40762987353181684,0.5924841269841269,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool4_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,FiQA2018,hierarchical,5,0.4804943408415396,0.5401904761904761,0.40465347675652574,0.5806507936507936,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool5_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,FiQA2018,hierarchical,6,0.46513059004106816,0.5419126984126984,0.4025171096047043,0.5355714285714286,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool6_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,FiQA2018,kmeans_sk,1,0.5085446341260053,0.5697222222222222,0.44269547155769834,0.5897857142857142,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool1_kmeans_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,FiQA2018,kmeans_sk,2,0.5142275439077039,0.5810555555555555,0.44669847796430173,0.587563492063492,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool2_kmeans_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,FiQA2018,kmeans_sk,3,0.49115393649749445,0.5527777777777777,0.420978972826742,0.565063492063492,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool3_kmeans_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,FiQA2018,kmeans_sk,4,0.4814118105054011,0.558722222222222,0.4242682353561243,0.5275396825396824,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool4_kmeans_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,FiQA2018,kmeans_sk,5,0.49709460463584976,0.566,0.4336395624978005,0.5568174603174603,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool5_kmeans_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,FiQA2018,kmeans_sk,6,0.4649345864129264,0.5475,0.4171506168090544,0.5010396825396825,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool6_kmeans_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,FiQA2018,span,1,0.5085446341260053,0.5697222222222222,0.44269547155769834,0.5897857142857142,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool1_span_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,FiQA2018,span,2,0.5010052796148353,0.5452142857142858,0.43132866157480976,0.5953174603174604,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool2_span_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,FiQA2018,span,3,0.44971427369102945,0.5161904761904761,0.3819519405146243,0.5304285714285714,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool3_span_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,FiQA2018,span,4,0.35198588545953835,0.40054761904761904,0.3075702588044425,0.41610317460317453,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool4_span_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,FiQA2018,span,5,0.31498496640041834,0.3601904761904761,0.2505704263591995,0.41565873015873017,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool5_span_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,FiQA2018,span,6,0.28749990143311693,0.35783333333333334,0.23700324529207809,0.35441269841269835,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool6_span_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,NFCorpus,hierarchical,1,0.3748643321872279,0.5508888888888889,0.16969760879605256,0.15544139390284348,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool1_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,NFCorpus,hierarchical,2,0.3767785748956829,0.5596666666666666,0.17847627169385358,0.15166542868938776,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool2_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,NFCorpus,hierarchical,3,0.3793578529566764,0.5785555555555555,0.17791117048953603,0.1507250522656391,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool3_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,NFCorpus,hierarchical,4,0.37093293827799867,0.592047619047619,0.1631616505209604,0.14882784642209193,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool4_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,NFCorpus,hierarchical,5,0.3757993899684349,0.5650000000000001,0.16172353204134896,0.14782391783972215,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool5_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,NFCorpus,hierarchical,6,0.3507431355122959,0.5296666666666667,0.13961296779614962,0.14711423404079535,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool6_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,NFCorpus,kmeans_sk,1,0.3748643321872279,0.5508888888888889,0.16969760879605256,0.15544139390284348,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool1_kmeans_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,NFCorpus,kmeans_sk,2,0.38149315812261575,0.5761904761904761,0.18023065694316898,0.14950027947494474,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool2_kmeans_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,NFCorpus,kmeans_sk,3,0.3634654549889963,0.5385238095238094,0.1558636135978758,0.14638316395036374,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool3_kmeans_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,NFCorpus,kmeans_sk,4,0.3647977539448118,0.5503571428571429,0.16448394374549755,0.14959537005561252,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool4_kmeans_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,NFCorpus,kmeans_sk,5,0.35189281088283964,0.546,0.15454851330993413,0.1473249734105547,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool5_kmeans_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,NFCorpus,kmeans_sk,6,0.3609874392784617,0.5491904761904762,0.15567997048360774,0.1466455186931691,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool6_kmeans_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,NFCorpus,span,1,0.3748643321872279,0.5508888888888889,0.16969760879605256,0.15544139390284348,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool1_span_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,NFCorpus,span,2,0.3842290548186639,0.5682698412698413,0.17450771098725135,0.15617055447981948,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool2_span_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,NFCorpus,span,3,0.33388898137736517,0.5259047619047619,0.13830465013827578,0.13231884224777615,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool3_span_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,NFCorpus,span,4,0.31824426592311333,0.5000476190476191,0.12122866724165346,0.14120553165271552,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool4_span_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,NFCorpus,span,5,0.2561144044450976,0.4101031746031745,0.08442602250204842,0.10116793086044108,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool5_span_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,NFCorpus,span,6,0.2590440173560177,0.43002380952380953,0.08031772186451079,0.08685733860266259,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool6_span_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SCIDOCS,hierarchical,1,0.37937995677847985,0.5760555555555557,0.2804990620887198,0.3996666666666666,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool1_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SCIDOCS,hierarchical,2,0.376883758628246,0.5928888888888888,0.2789338292833421,0.38666666666666666,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool2_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SCIDOCS,hierarchical,3,0.36747336186733404,0.5802222222222221,0.28201483395980803,0.37066666666666664,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool3_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SCIDOCS,hierarchical,4,0.3880682375633835,0.6109682539682539,0.29006293468186434,0.39766666666666667,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool4_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SCIDOCS,hierarchical,5,0.39992304625580033,0.6660238095238096,0.3015738025289775,0.3896666666666666,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool5_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SCIDOCS,hierarchical,6,0.3666278285214758,0.5993333333333333,0.27713810912660825,0.3626666666666666,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool6_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SCIDOCS,kmeans_sk,1,0.37937995677847985,0.5760555555555557,0.2804990620887198,0.3996666666666666,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool1_kmeans_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SCIDOCS,kmeans_sk,2,0.36091214336718913,0.5692777777777777,0.2684981300234143,0.37066666666666664,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool2_kmeans_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SCIDOCS,kmeans_sk,3,0.3574029383997579,0.583047619047619,0.2702065489576588,0.3516666666666666,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool3_kmeans_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SCIDOCS,kmeans_sk,4,0.3590502869232574,0.5867936507936508,0.2735955020244518,0.3516666666666666,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool4_kmeans_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SCIDOCS,kmeans_sk,5,0.3511132834527874,0.5494999999999999,0.25916789193534145,0.3606666666666667,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool5_kmeans_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SCIDOCS,kmeans_sk,6,0.3473744954177383,0.5603888888888888,0.2677268282581143,0.3396666666666666,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool6_kmeans_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SCIDOCS,span,1,0.37937995677847985,0.5760555555555557,0.2804990620887198,0.3996666666666666,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool1_span_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SCIDOCS,span,2,0.35729407967539684,0.5798888888888888,0.2653032816987744,0.3676666666666666,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool2_span_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SCIDOCS,span,3,0.3243004892408821,0.584,0.23535563532432616,0.30666666666666664,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool3_span_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SCIDOCS,span,4,0.30030367635091815,0.5059126984126984,0.21196298828579846,0.31066666666666665,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool4_span_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SCIDOCS,span,5,0.28911181157873533,0.5234682539682539,0.20209479205164346,0.2836666666666666,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool5_span_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SCIDOCS,span,6,0.23486550273666143,0.4026666666666667,0.15849121635801972,0.25066666666666665,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool6_span_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SciFact,hierarchical,1,0.7920713559194371,0.7603333333333334,0.7601749492900608,0.89,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool1_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SciFact,hierarchical,2,0.8014050846366768,0.7745238095238095,0.7708703007518797,0.89,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool2_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SciFact,hierarchical,3,0.7955660045499451,0.778888888888889,0.7798629444435292,0.85,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool3_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SciFact,hierarchical,4,0.7782933954341609,0.7541666666666665,0.7556616867002365,0.85,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool4_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
fiqa-pool-hier-all,SciFact,hierarchical,5,0.7166147124576281,0.6855555555555556,0.6858026529203001,0.82,examples/pooling/train/output/fiqa-pool-hier-all/final,/workspace/pylate/examples/pooling/evaluation/results/fiqa-pool-hier-all/nanobeir_selection/nanobeir_pooling_sweep_20260219_184252,nanobeir_examples_pooling_train_output_fiqa-pool-hier-all_final_pool5_hierarchical_ds_fiqa2018-scifact-scidocs-nfcorpus-touche2020_q48_d300.json
